edge_id,from_node,to_node,base_length,base_speed_limit,road_type,lanes,is_oneway
514,290033964,681273912,18.101,50.0,tertiary,2,1
515,290033964,1695278980,312.029,50.0,tertiary,1,1
516,290033968,1678949693,10.848,50.0,secondary,3,1
517,290033968,4289060558,316.038,50.0,tertiary,2,1
518,290034022,1286582706,18.611,50.0,tertiary,1,1
519,290034022,10577103115,10.766,50.0,tertiary,1,1
520,290034058,564016800,109.82,50.0,tertiary,2,1
521,290034058,681273915,15.015,50.0,tertiary,1,1
522,290034365,681273918,13.48,50.0,primary,2,1
523,290034365,2481705198,21.07,50.0,tertiary,1,1
524,290034653,290034700,118.576,50.0,secondary,1,1
525,290034653,6140624186,91.622,50.0,residential,1,0
526,290034661,534409264,12.892,50.0,secondary,3,1
527,290034661,744759706,28.383000000000003,50.0,primary,2,1
528,290034699,2084996286,219.999,50.0,residential,1,0
529,290034699,290034653,78.399,50.0,secondary,1,1
530,290034700,581970846,428.097,50.0,secondary,3,1
531,290034700,2133110805,136.699,50.0,residential,1,1
532,290034963,290035378,284.134,30.0,residential,1,1
533,290034963,289089571,195.04399999999998,50.0,tertiary,1,1
534,290034964,338523913,65.906,30.0,residential,1,0
535,290034965,362651172,68.322,30.0,residential,1,1
536,290034969,340006743,57.166000000000004,50.0,tertiary,1,1
537,290034969,340005723,227.12800000000001,50.0,tertiary,1,1
538,290035378,338523444,87.61500000000001,30.0,residential,1,1
539,290507602,440062744,95.462,30.0,residential,1,0
540,290507602,290507618,141.361,30.0,tertiary,1,0
541,290507602,440062760,82.08600000000001,30.0,tertiary,1,0
542,290507618,440062682,62.171,30.0,residential,1,0
543,290507618,440062671,176.119,30.0,residential,1,0
544,290507618,1135283061,161.681,30.0,tertiary,1,0
545,290507618,290507602,141.36100000000002,30.0,tertiary,1,0
546,290612973,3358884,338.13300000000004,50.0,secondary,2,1
547,290612973,1224771130,14.437999999999999,50.0,tertiary,1,1
548,290613957,139707,314.36800000000005,50.0,residential,1,1
549,290613957,270425900,667.0300000000001,50.0,secondary,3,1
550,290614029,340318789,108.51,50.0,tertiary,1,1
551,290614131,1897912902,112.168,50.0,tertiary,1,1
552,290614131,2374499611,124.968,50.0,residential,1,1
553,290614226,315060364,128.746,50.0,residential,1,1
554,290614226,290034963,67.36,50.0,tertiary,1,1
555,290614227,290614228,18.192,50.0,residential,1,1
556,290614227,338523441,120.677,50.0,tertiary,1,1
557,290614228,340309684,114.29499999999999,50.0,residential,1,1
558,290614228,336080802,69.813,50.0,tertiary,1,1
559,291319426,357534881,149.895,50.0,secondary,2,1
560,291705524,1119277235,203.872,50.0,tertiary,3,1
561,291705524,4415217486,71.606,50.0,residential,1,0
562,291705706,343444081,134.975,30.0,residential,1,0
563,291705706,968515553,99.059,50.0,residential,1,0
564,291705706,476371657,44.713,50.0,residential,1,0
565,291706037,4523332810,42.248,50.0,secondary_link,1,1
566,291706037,358864411,28.79,60.0,secondary,3,1
567,293336243,340001282,37.696,50.0,secondary,3,1
568,293336243,1104837244,80.606,50.0,secondary_link,3,1
569,301910593,3060912332,138.613,50.0,motorway_link,1,1
570,301910593,4708890371,69.44,50.0,secondary,1,1
571,303888356,3060914189,431.1939999999999,50.0,motorway_link,1,1
572,303888356,3060914160,905.269,90.0,motorway,4,1
573,306558978,284903708,115.84400000000001,30.0,residential,1,1
574,311001030,311001058,170.254,50.0,tertiary,1,1
575,311001040,384648220,156.543,50.0,tertiary,2,1
576,311001040,282458093,72.568,30.0,residential,1,1
577,311001044,311001040,74.354,50.0,tertiary,2,1
578,311001044,282458079,21.797,30.0,residential,1,1
579,311001058,384662487,69.658,50.0,residential,1,1
580,311001058,3992803564,103.65,50.0,tertiary,1,1
581,311001058,1672351151,27.267000000000003,50.0,tertiary,2,1
582,311001060,384622257,57.538999999999994,50.0,tertiary,2,1
583,311001060,311001062,20.156,30.0,tertiary,1,1
584,311001062,282458158,72.26,30.0,residential,1,1
585,311001062,311001044,85.39200000000001,50.0,tertiary,2,1
586,312283100,312283187,15.869,60.0,secondary,4,1
587,312283100,800835093,54.790000000000006,50.0,secondary,3,1
588,312283187,343611360,18.06,50.0,secondary,3,1
589,312283187,2432701015,33.254999999999995,60.0,secondary,3,1
590,312283990,968515554,20.115,60.0,secondary,3,1
591,312283990,412270939,185.335,30.0,tertiary,1,1
592,312825364,563899298,9.432,50.0,residential,1,0
593,312825364,1695278978,105.28999999999999,50.0,residential,1,0
594,312825364,5852226420,131.541,50.0,tertiary,1,1
595,312827671,1228104,59.639,50.0,secondary,3,1
596,312827671,1695279007,83.337,30.0,residential,1,1
597,312834939,496177409,43.419,30.0,residential,1,1
598,312834939,442898686,83.212,30.0,residential,1,0
599,312837622,312840645,28.748,30.0,residential,1,1
600,312837622,3655444778,173.36200000000002,30.0,residential,1,0
601,312837622,3655444776,57.086,30.0,living_street,1,0
602,312838114,2087705428,72.409,30.0,residential,1,1
603,312838114,312840674,38.546,30.0,residential,1,1
604,312838114,1695278960,63.057,30.0,residential,1,0
605,312840645,1695278960,36.519,30.0,residential,1,1
606,312840645,1689353223,279.86,30.0,residential,1,1
607,312840674,312840645,142.629,30.0,residential,1,1
608,312840674,1695278980,40.583,30.0,residential,1,1
609,314749766,314957927,18.573,50.0,primary,1,1
610,314749766,11008394312,44.769999999999996,50.0,tertiary_link,1,1
611,314957880,381453814,10.772,50.0,residential,1,1
612,314957880,1692356596,239.121,50.0,tertiary,1,1
613,314957906,9077162218,9.807,50.0,tertiary,1,1
614,314957906,4067822527,32.727999999999994,50.0,tertiary,1,1
615,314957927,1103798065,45.186,50.0,primary,1,1
616,314957927,342292262,19.457,50.0,tertiary_link,1,1
617,315034711,2989968633,388.022,50.0,motorway_link,1,1
618,315034711,1252167833,727.9290000000001,90.0,motorway,4,1
619,315034811,315036366,397.673,90.0,motorway_link,1,1
620,315036366,2993006577,320.879,50.0,motorway_link,2,1
621,315036366,2992969046,348.894,90.0,motorway_link,2,1
622,315048449,1305270027,14.14,50.0,secondary,2,1
623,315048449,315048480,13.374,50.0,tertiary,2,1
624,315048480,17703741,19.01,50.0,tertiary,1,1
625,315048480,410065569,11.135,50.0,secondary,3,1
626,315060363,29944872,187.883,50.0,tertiary,1,1
627,315060363,343331182,71.066,50.0,tertiary,1,1
628,315060364,340311507,63.947,30.0,residential,1,1
629,315060364,338523534,68.688,50.0,residential,1,1
630,315468517,440062847,45.424,50.0,secondary,3,1
631,315468517,2160093352,19.001,50.0,residential,1,1
632,315468518,549232384,72.081,50.0,residential,1,1
633,315468518,902736435,93.107,50.0,residential,1,1
634,315468519,539655513,23.607,50.0,residential,1,1
635,315468520,357505228,235.24,50.0,residential,1,1
636,316022675,333241291,206.343,50.0,secondary,1,1
637,316022675,13009272049,229.738,70.0,secondary_link,3,1
638,316022676,282458464,17.429,50.0,secondary_link,3,1
639,316022676,1104543102,39.561,60.0,trunk,1,1
640,316022678,333241143,113.834,70.0,secondary,3,1
641,316022678,1104543129,201.093,50.0,secondary_link,3,1
642,316022679,316022680,17.74,50.0,secondary_link,1,1
643,316022679,1104543125,49.216,60.0,secondary,4,1
644,316022680,316022676,20.956,60.0,trunk,1,1
645,316022680,1104543123,27.696,50.0,secondary_link,2,1
646,316022681,2993004124,565.8050000000001,50.0,secondary,3,1
647,317214414,384651116,208.11399999999998,50.0,tertiary,2,1
648,317214414,334719605,77.497,50.0,tertiary,2,1
649,317214418,286643420,190.748,50.0,residential,2,1
650,317214418,9330607030,81.209,50.0,tertiary,1,1
651,317214418,384694639,68.90100000000001,50.0,tertiary,2,1
652,317214577,334719605,180.478,50.0,residential,1,1
653,317214577,4010257616,76.029,50.0,residential,1,1
654,317214579,1383600400,23.586,50.0,residential,2,0
655,317214579,412528202,59.032,50.0,residential,1,1
656,318177898,318177899,51.48,50.0,tertiary,1,1
657,318177899,318178468,69.519,50.0,residential,1,0
658,318177899,318177901,174.39100000000002,50.0,tertiary,1,1
659,318177901,1716729694,1.317,50.0,tertiary,1,1
660,318177903,318178334,98.515,50.0,residential,1,0
661,318177903,6861829277,31.414,50.0,tertiary,1,1
662,318178334,318177903,98.515,50.0,residential,1,0
663,318178411,318178469,40.525,50.0,residential,1,0
664,318178412,318178469,62.775,50.0,residential,1,0
665,318178468,318178469,97.11999999999999,50.0,residential,1,0
666,318178468,318177899,69.519,50.0,residential,1,0
667,318178468,318178557,65.041,50.0,residential,1,0
668,318178468,318178556,139.83200000000002,50.0,residential,1,0
669,318178469,318178412,62.775,50.0,residential,1,0
670,318178469,318178411,40.525,50.0,residential,1,0
671,318178469,318178468,97.11999999999999,50.0,residential,1,0
672,318178556,318178468,139.83200000000002,50.0,residential,1,0
673,318178557,318178468,65.041,50.0,residential,1,0
674,318178782,1716729722,163.23399999999998,50.0,residential,1,0
675,318178782,318178904,175.297,50.0,residential,1,0
676,318178782,318179069,178.617,50.0,residential,1,0
677,318178904,318178782,175.297,50.0,residential,1,0
678,318179069,318179135,39.49,50.0,residential,1,0
679,318179069,318178782,178.617,50.0,residential,1,0
680,318179069,318179104,110.52800000000002,50.0,residential,1,0
681,318179104,318179108,218.452,50.0,residential,1,0
682,318179104,1283949656,29.483999999999998,50.0,residential,1,0
683,318179104,318179069,110.528,50.0,residential,1,0
684,318179108,318179104,218.452,50.0,residential,1,0
685,318179135,318179069,39.49,50.0,residential,1,0
686,318179197,1951178781,34.014,50.0,residential,1,0
687,318179197,1283949659,78.82900000000001,50.0,tertiary,2,1
688,318179198,1718502680,28.269,50.0,tertiary,1,0
689,318179198,7985445003,116.28999999999999,50.0,residential,1,1
690,318179198,318179416,54.796,50.0,tertiary,1,0
691,318179261,2946147133,22.035,50.0,tertiary,1,0
692,318179413,318179414,76.036,50.0,residential,1,0
693,318179414,318179413,76.036,50.0,residential,1,0
694,318179414,318179416,85.981,50.0,residential,1,1
695,318179414,318179487,61.498,50.0,"['unclassified', 'residential']",1,0
696,318179416,2946147133,73.1,50.0,tertiary,1,0
697,318179416,318179198,54.79600000000001,50.0,tertiary,1,0
698,318179484,318179487,64.892,50.0,unclassified,1,0
699,318179487,2946147133,63.094,50.0,unclassified,1,0
700,318179487,318179484,64.892,50.0,unclassified,1,0
701,318179487,318179414,61.498,50.0,"['residential', 'unclassified']",1,0
702,318179503,7985445003,67.562,50.0,residential,1,0
703,318180507,566747883,55.010999999999996,50.0,residential,1,0
704,318180507,1931865399,83.804,50.0,residential,1,0
705,318180507,8589321891,79.915,50.0,residential,1,0
706,318180570,9971016122,393.939,50.0,secondary,2,1
707,318180570,1716729947,23.470000000000002,50.0,tertiary,2,1
708,318180661,318177898,72.251,50.0,tertiary,1,1
709,318181239,6133432974,26.667,50.0,residential,1,0
710,318181239,549245581,99.352,50.0,tertiary,2,0
711,318181239,1931858750,46.281,50.0,tertiary,2,0
712,318181242,318181243,11.018,50.0,tertiary,3,1
713,318181242,318181797,305.493,50.0,residential,2,1
714,318181243,1718502803,12.502,50.0,tertiary,2,1
715,318181243,1718632814,33.093,50.0,tertiary,2,1
716,318181797,318181834,6.492,50.0,residential,1,0
717,318181797,1474027527,34.001,50.0,residential,1,0
718,318181834,318181797,6.492,50.0,residential,1,0
719,318181834,8589321856,271.123,50.0,residential,2,1
720,318181834,4162302833,62.288,50.0,residential,1,0
721,318181838,1951242733,150.721,50.0,tertiary,2,1
722,318182101,318183200,139.469,50.0,secondary,2,1
723,318182341,318182101,17.729,50.0,secondary,2,1
724,318182341,2002569411,207.51699999999997,50.0,tertiary,1,1
725,318182416,2196477278,24.697,50.0,secondary,3,1
726,318182418,1257585889,315.228,50.0,motorway_link,1,1
727,318182646,2196477269,91.551,50.0,motorway_link,1,1
728,318182646,318182648,76.443,50.0,motorway_link,3,1
729,318182648,318182649,19.705,50.0,motorway_link,3,1
730,318182648,2196477269,56.269,70.0,secondary,3,1
731,318182649,318182416,231.07,50.0,secondary,4,1
732,318183193,2263114434,70.331,30.0,tertiary,2,0
733,318183193,2196477157,56.213,50.0,secondary,3,1
734,318183199,318183193,282.85499999999996,50.0,secondary,3,1
735,318183200,8875028160,44.370999999999995,50.0,secondary,1,1
736,318183200,11028046645,443.45900000000006,50.0,secondary,1,1
737,318184471,318184473,319.4170000000001,50.0,secondary,2,1
738,318184473,33961317,352.724,50.0,motorway_link,1,1
739,318184473,2997542204,370.413,50.0,secondary,3,1
740,318185906,799423989,20.606,50.0,residential,1,1
741,318185906,1474027264,28.407999999999998,50.0,residential,1,0
742,318185913,318185906,20.395,50.0,residential,1,1
743,318185913,540449079,100.1,50.0,residential,1,0
744,318186699,6019222305,45.361,50.0,residential,1,0
745,318186699,318186706,79.08099999999999,50.0,residential,1,0
746,318186699,799423989,32.001000000000005,50.0,residential,1,0
747,318186706,318186699,79.081,50.0,residential,1,0
748,318186706,1474030756,211.138,50.0,residential,1,0
749,318412288,1718632856,15.007,50.0,residential,1,0
750,318412288,4162302831,62.84,50.0,residential,1,0
751,318420958,1951178799,44.541,50.0,residential,1,0
752,318420958,7985445003,194.91899999999998,50.0,residential,1,1
753,318751914,1718502728,10.984,50.0,residential,1,0
754,318751914,1951178775,86.69300000000001,50.0,tertiary,2,1
755,318752375,540449838,23.683,50.0,residential,1,0
756,318752375,799424567,145.293,50.0,residential,1,1
757,318752375,4162302831,70.72300000000001,50.0,residential,1,0
758,318753098,318182646,346.61600000000004,50.0,motorway_link,1,1
759,318753098,1257585889,1026.6429999999998,80.0,motorway,3,1
760,318753800,1458980333,27.821,50.0,tertiary,2,1
761,318753800,13347702985,38.93,50.0,unclassified,1,0
762,318757198,1576677714,86.892,50.0,primary_link,2,1
763,318757198,8476326721,173.333,50.0,primary,3,1
764,318758391,2216988420,89.86,50.0,residential,1,1
765,318758391,318758392,29.287999999999997,50.0,tertiary,3,1
766,318758392,318867646,17.692,50.0,secondary,3,1
767,318758392,6989513263,104.714,50.0,secondary,2,1
768,318758396,409835471,62.886,50.0,secondary,4,1
769,318758396,3531593254,160.477,50.0,residential,1,0
770,318758601,4716247518,17.411,50.0,tertiary,1,1
771,318758601,472591106,201.699,50.0,tertiary,2,0
772,318759300,2515962059,12.195,50.0,tertiary,3,0
773,318759300,318759301,33.141,50.0,tertiary,3,0
774,318759300,2365358069,32.284,50.0,tertiary,2,1
775,318759301,318758391,297.20300000000003,50.0,tertiary,3,1
776,318759301,318759300,33.141,50.0,tertiary,3,0
777,318761485,2493918001,35.196,50.0,tertiary,1,1
778,318761485,580709327,97.224,50.0,secondary,1,1
779,318762050,318867560,16.35,50.0,tertiary,2,1
780,318762050,318182649,643.1329999999999,50.0,secondary,3,1
781,318762264,2216948193,10.459,50.0,tertiary,2,1
782,318762264,2216948239,19.227,50.0,tertiary,1,1
783,318867560,2216956975,13.4,70.0,secondary,2,1
784,318867560,2216948205,35.458,50.0,tertiary,2,1
785,318867646,318867658,22.475,70.0,secondary,4,1
786,318867646,2216978329,26.667,50.0,secondary,3,1
787,318867658,8717879067,36.331,50.0,secondary,3,1
788,318867658,268217771,19.039,50.0,secondary,3,1
789,318867661,2216978332,113.754,70.0,secondary,4,1
790,318868147,318868182,9.734,50.0,tertiary,2,1
791,318868147,318184471,24.195999999999998,50.0,secondary,1,1
792,318868182,515880752,14.329,50.0,secondary,2,1
793,320115303,34132812,969.451,90.0,motorway,3,1
794,320115303,2716680538,469.927,90.0,motorway_link,3,1
795,331408674,5948023594,67.096,30.0,residential,1,0
796,331408674,285955351,65.731,30.0,residential,1,0
797,331421759,284886812,85.163,30.0,residential,1,1
798,331421759,476369184,71.721,30.0,residential,1,0
799,331994292,331994305,256.41,30.0,residential,1,1
800,331994292,139714,39.149,30.0,residential,1,1
801,331994305,289089572,78.055,50.0,tertiary,1,1
802,332203929,332204758,9.674,50.0,tertiary,1,1
803,332203929,340007231,176.536,50.0,tertiary,1,1
804,332203930,362650648,73.936,50.0,tertiary,1,1
805,332203930,340005844,18.712,50.0,tertiary,1,1
806,332203931,6433801096,77.26,30.0,residential,1,1
807,332203931,10578527867,216.341,50.0,tertiary,1,1
808,332204071,1224771134,28.784,50.0,tertiary,1,1
809,332204758,1627528,11.099,50.0,tertiary,1,1
810,332204758,2229213521,32.542,50.0,tertiary,1,1
811,332204765,2138045002,126.531,50.0,tertiary,1,1
812,332205122,412518614,6.824,50.0,tertiary,1,1
813,332205125,10238228716,95.234,30.0,residential,1,1
814,332205125,2138045004,19.592,50.0,tertiary,1,1
815,332205587,288134276,75.61,30.0,residential,1,1
816,332205712,4014448473,97.141,50.0,tertiary,1,1
817,332205712,332205713,109.08,50.0,residential,1,0
818,332205712,440077889,17.749,50.0,residential,1,0
819,332205713,332205712,109.08,50.0,residential,1,0
820,332205713,270480918,146.69,50.0,secondary,2,1
821,332205774,343415883,41.297,50.0,secondary,2,1
822,332206685,2144017098,96.915,50.0,tertiary,1,1
823,332206685,357515920,66.76,30.0,tertiary,2,1
824,332212528,361102157,16.334,80.0,trunk,3,1
825,332212528,361102369,110.81599999999999,50.0,tertiary,2,1
826,332212898,419737965,14.263,50.0,tertiary,4,1
827,332212898,1475412137,71.242,70.0,tertiary,2,1
828,332282995,338523855,61.46,50.0,tertiary,1,1
829,332282995,338523848,97.41499999999999,30.0,residential,1,0
830,332283087,29944880,74.47,50.0,tertiary,1,1
831,332446062,290614227,59.215,50.0,residential,1,1
832,333241143,1993682441,218.99200000000002,50.0,secondary,1,1
833,333241143,333241291,229.46800000000002,50.0,secondary,2,0
834,333241291,316022681,130.256,50.0,secondary,1,1
835,333241291,333241143,229.46800000000002,50.0,secondary,2,0
836,334449379,290034965,102.424,30.0,residential,1,1
837,334449379,340372903,80.417,30.0,residential,1,1
